block_start_ist,mcp_rs_per_mwh
2026-09-03T09:00:00+05:30,4118.24
2026-09-03T09:15:00+05:30,3711.68
2026-09-03T09:30:00+05:30,3289.33
2026-09-03T09:45:00+05:30,3067.04
2026-09-03T10:00:00+05:30,2514.21
2026-09-03T10:15:00+05:30,2279.31
2026-09-03T10:30:00+05:30,2230.70
2026-09-03T10:45:00+05:30,2199.19
2026-09-03T11:00:00+05:30,2163.78
2026-09-03T11:15:00+05:30,2159.01
2026-09-03T11:30:00+05:30,2100.54
2026-09-03T11:45:00+05:30,2074.61
2026-09-03T12:00:00+05:30,1990.92
2026-09-03T12:15:00+05:30,1966.94
2026-09-03T12:30:00+05:30,1960.27
2026-09-03T12:45:00+05:30,1940.71
2026-09-03T13:00:00+05:30,1870.07
2026-09-03T13:15:00+05:30,1884.78
2026-09-03T13:30:00+05:30,1960.29
2026-09-03T13:45:00+05:30,1966.68
2026-09-03T14:00:00+05:30,2157.52
2026-09-03T14:15:00+05:30,2199.99
2026-09-03T14:30:00+05:30,2545.31
2026-09-03T14:45:00+05:30,2709.04
2026-09-03T15:00:00+05:30,3257.25
2026-09-03T15:15:00+05:30,3474.85
2026-09-03T15:30:00+05:30,3499.99
2026-09-03T15:45:00+05:30,3614.21
2026-09-03T16:00:00+05:30,4116.14
2026-09-03T16:15:00+05:30,4363.51
2026-09-03T16:30:00+05:30,5483.65
2026-09-03T16:45:00+05:30,5570.78
2026-09-03T17:00:00+05:30,10000.00
2026-09-03T17:15:00+05:30,10000.00
2026-09-03T17:30:00+05:30,10000.00
2026-09-03T17:45:00+05:30,10000.00
2026-09-03T18:00:00+05:30,10000.00
2026-09-03T18:15:00+05:30,10000.00
2026-09-03T18:30:00+05:30,10000.00
2026-09-03T18:45:00+05:30,10000.00
2026-09-03T19:00:00+05:30,10000.00
2026-09-03T19:15:00+05:30,10000.00
2026-09-03T19:30:00+05:30,10000.00
2026-09-03T19:45:00+05:30,10000.00
2026-09-03T20:00:00+05:30,10000.00
2026-09-03T20:15:00+05:30,10000.00
2026-09-03T20:30:00+05:30,10000.00
2026-09-03T20:45:00+05:30,10000.00
2026-09-03T21:00:00+05:30,10000.00
2026-09-03T21:15:00+05:30,10000.00
2026-09-03T21:30:00+05:30,10000.00
2026-09-03T21:45:00+05:30,10000.00
2026-09-03T22:00:00+05:30,10000.00
2026-09-03T22:15:00+05:30,10000.00
2026-09-03T22:30:00+05:30,10000.00
2026-09-03T22:45:00+05:30,10000.00
2026-09-03T23:00:00+05:30,10000.00
2026-09-03T23:15:00+05:30,10000.00
2026-09-03T23:30:00+05:30,10000.00
2026-09-03T23:45:00+05:30,10000.00
2026-09-04T00:00:00+05:30,10000.00
2026-09-04T00:15:00+05:30,10000.00
2026-09-04T00:30:00+05:30,10000.00
2026-09-04T00:45:00+05:30,10000.00
2026-09-04T01:00:00+05:30,10000.00
2026-09-04T01:15:00+05:30,10000.00
2026-09-04T01:30:00+05:30,10000.00
2026-09-04T01:45:00+05:30,10000.00
2026-09-04T02:00:00+05:30,10000.00
2026-09-04T02:15:00+05:30,10000.00
2026-09-04T02:30:00+05:30,10000.00
2026-09-04T02:45:00+05:30,10000.00
2026-09-04T03:00:00+05:30,10000.00
2026-09-04T03:15:00+05:30,10000.00
2026-09-04T03:30:00+05:30,10000.00
2026-09-04T03:45:00+05:30,10000.00
2026-09-04T04:00:00+05:30,10000.00
2026-09-04T04:15:00+05:30,10000.00
2026-09-04T04:30:00+05:30,10000.00
2026-09-04T04:45:00+05:30,10000.00
2026-09-04T05:00:00+05:30,10000.00
2026-09-04T05:15:00+05:30,10000.00
2026-09-04T05:30:00+05:30,10000.00
2026-09-04T05:45:00+05:30,10000.00
2026-09-04T06:00:00+05:30,10000.00
2026-09-04T06:15:00+05:30,10000.00
2026-09-04T06:30:00+05:30,10000.00
2026-09-04T06:45:00+05:30,10000.00
2026-09-04T07:00:00+05:30,10000.00
2026-09-04T07:15:00+05:30,10000.00
2026-09-04T07:30:00+05:30,10000.00
2026-09-04T07:45:00+05:30,10000.00
2026-09-04T08:00:00+05:30,10000.00
2026-09-04T08:15:00+05:30,10000.00
2026-09-04T08:30:00+05:30,4363.84
2026-09-04T08:45:00+05:30,4012.12
2026-09-04T09:00:00+05:30,3311.22
2026-09-04T09:15:00+05:30,2999.63
2026-09-04T09:30:00+05:30,2670.35
2026-09-04T09:45:00+05:30,2660.53
2026-09-04T10:00:00+05:30,2449.38
2026-09-04T10:15:00+05:30,2279.34
2026-09-04T10:30:00+05:30,2093.41
2026-09-04T10:45:00+05:30,2093.78
2026-09-04T11:00:00+05:30,1966.48
2026-09-04T11:15:00+05:30,1966.36
2026-09-04T11:30:00+05:30,1966.44
2026-09-04T11:45:00+05:30,1960.94
2026-09-04T12:00:00+05:30,1916.36
2026-09-04T12:15:00+05:30,1897.46
2026-09-04T12:30:00+05:30,1700.78
2026-09-04T12:45:00+05:30,1700.60
2026-09-04T13:00:00+05:30,1700.02
2026-09-04T13:15:00+05:30,1699.98
2026-09-04T13:30:00+05:30,1700.23
2026-09-04T13:45:00+05:30,1700.39
2026-09-04T14:00:00+05:30,1750.52
2026-09-04T14:15:00+05:30,1960.20
2026-09-04T14:30:00+05:30,2158.99
2026-09-04T14:45:00+05:30,2341.00
2026-09-04T15:00:00+05:30,2670.77
2026-09-04T15:15:00+05:30,2870.68
2026-09-04T15:30:00+05:30,3160.41
2026-09-04T15:45:00+05:30,3301.07
2026-09-04T16:00:00+05:30,3499.43
2026-09-04T16:15:00+05:30,3973.85
2026-09-04T16:30:00+05:30,4020.23
2026-09-04T16:45:00+05:30,4167.08
2026-09-04T17:00:00+05:30,6500.54
2026-09-04T17:15:00+05:30,9999.08
2026-09-04T17:30:00+05:30,10000.00
2026-09-04T17:45:00+05:30,10000.00
2026-09-04T18:00:00+05:30,10000.00
2026-09-04T18:15:00+05:30,10000.00
2026-09-04T18:30:00+05:30,10000.00
2026-09-04T18:45:00+05:30,10000.00
2026-09-04T19:00:00+05:30,10000.00
2026-09-04T19:15:00+05:30,10000.00
2026-09-04T19:30:00+05:30,10000.00
2026-09-04T19:45:00+05:30,10000.00
2026-09-04T20:00:00+05:30,10000.00
2026-09-04T20:15:00+05:30,10000.00
2026-09-04T20:30:00+05:30,10000.00
2026-09-04T20:45:00+05:30,10000.00
2026-09-04T21:00:00+05:30,10000.00
2026-09-04T21:15:00+05:30,10000.00
2026-09-04T21:30:00+05:30,10000.00
2026-09-04T21:45:00+05:30,10000.00
2026-09-04T22:00:00+05:30,10000.00
2026-09-04T22:15:00+05:30,10000.00
2026-09-04T22:30:00+05:30,10000.00
2026-09-04T22:45:00+05:30,10000.00
2026-09-04T23:00:00+05:30,10000.00
2026-09-04T23:15:00+05:30,10000.00
2026-09-04T23:30:00+05:30,10000.00
2026-09-04T23:45:00+05:30,10000.00
2026-09-05T00:00:00+05:30,10000.00
2026-09-05T00:15:00+05:30,10000.00
2026-09-05T00:30:00+05:30,10000.00
2026-09-05T00:45:00+05:30,10000.00
2026-09-05T01:00:00+05:30,10000.00
2026-09-05T01:15:00+05:30,10000.00
2026-09-05T01:30:00+05:30,10000.00
2026-09-05T01:45:00+05:30,10000.00
2026-09-05T02:00:00+05:30,10000.00
2026-09-05T02:15:00+05:30,10000.00
2026-09-05T02:30:00+05:30,10000.00
2026-09-05T02:45:00+05:30,10000.00
2026-09-05T03:00:00+05:30,10000.00
2026-09-05T03:15:00+05:30,10000.00
2026-09-05T03:30:00+05:30,10000.00
2026-09-05T03:45:00+05:30,10000.00
2026-09-05T04:00:00+05:30,10000.00
2026-09-05T04:15:00+05:30,10000.00
2026-09-05T04:30:00+05:30,10000.00
2026-09-05T04:45:00+05:30,10000.00
2026-09-05T05:00:00+05:30,10000.00
2026-09-05T05:15:00+05:30,10000.00
2026-09-05T05:30:00+05:30,10000.00
2026-09-05T05:45:00+05:30,10000.00
2026-09-05T06:00:00+05:30,10000.00
2026-09-05T06:15:00+05:30,10000.00
2026-09-05T06:30:00+05:30,10000.00
2026-09-05T06:45:00+05:30,10000.00
2026-09-05T07:00:00+05:30,10000.00
2026-09-05T07:15:00+05:30,10000.00
2026-09-05T07:30:00+05:30,10000.00
2026-09-05T07:45:00+05:30,10000.00
2026-09-05T08:00:00+05:30,10000.00
2026-09-05T08:15:00+05:30,10000.00
2026-09-05T08:30:00+05:30,10000.00
2026-09-05T08:45:00+05:30,10000.00
2026-09-05T09:00:00+05:30,5570.61
2026-09-05T09:15:00+05:30,5400.26
2026-09-05T09:30:00+05:30,3987.67
2026-09-05T09:45:00+05:30,3966.21
2026-09-05T10:00:00+05:30,3528.36
2026-09-05T10:15:00+05:30,3407.69
2026-09-05T10:30:00+05:30,3369.87
2026-09-05T10:45:00+05:30,3295.65
2026-09-05T11:00:00+05:30,3050.35
2026-09-05T11:15:00+05:30,2999.28
2026-09-05T11:30:00+05:30,2899.69
2026-09-05T11:45:00+05:30,2849.69
2026-09-05T12:00:00+05:30,2744.17
2026-09-05T12:15:00+05:30,2712.75
2026-09-05T12:30:00+05:30,2706.54
2026-09-05T12:45:00+05:30,2728.08
2026-09-05T13:00:00+05:30,2722.58
2026-09-05T13:15:00+05:30,2747.28
2026-09-05T13:30:00+05:30,2849.63
2026-09-05T13:45:00+05:30,2899.55
2026-09-05T14:00:00+05:30,3250.78
2026-09-05T14:15:00+05:30,3329.00
2026-09-05T14:30:00+05:30,3465.64
2026-09-05T14:45:00+05:30,3545.05
2026-09-05T15:00:00+05:30,3966.18
2026-09-05T15:15:00+05:30,4000.09
2026-09-05T15:30:00+05:30,4938.24
2026-09-05T15:45:00+05:30,5511.63
2026-09-05T16:00:00+05:30,9992.24
2026-09-05T16:15:00+05:30,9993.77
2026-09-05T16:30:00+05:30,10000.00
2026-09-05T16:45:00+05:30,10000.00
2026-09-05T17:00:00+05:30,10000.00
2026-09-05T17:15:00+05:30,10000.00
2026-09-05T17:30:00+05:30,10000.00
2026-09-05T17:45:00+05:30,10000.00
2026-09-05T18:00:00+05:30,10000.00
2026-09-05T18:15:00+05:30,10000.00
2026-09-05T18:30:00+05:30,10000.00
2026-09-05T18:45:00+05:30,10000.00
2026-09-05T19:00:00+05:30,10000.00
2026-09-05T19:15:00+05:30,10000.00
2026-09-05T19:30:00+05:30,10000.00
2026-09-05T19:45:00+05:30,10000.00
2026-09-05T20:00:00+05:30,10000.00
2026-09-05T20:15:00+05:30,10000.00
2026-09-05T20:30:00+05:30,10000.00
2026-09-05T20:45:00+05:30,10000.00
2026-09-05T21:00:00+05:30,10000.00
2026-09-05T21:15:00+05:30,10000.00
2026-09-05T21:30:00+05:30,10000.00
2026-09-05T21:45:00+05:30,10000.00
2026-09-05T22:00:00+05:30,10000.00
2026-09-05T22:15:00+05:30,10000.00
2026-09-05T22:30:00+05:30,10000.00
2026-09-05T22:45:00+05:30,10000.00
2026-09-05T23:00:00+05:30,10000.00
2026-09-05T23:15:00+05:30,10000.00
2026-09-05T23:30:00+05:30,10000.00
2026-09-05T23:45:00+05:30,10000.00
2026-09-06T00:00:00+05:30,10000.00
2026-09-06T00:15:00+05:30,10000.00
2026-09-06T00:30:00+05:30,10000.00
2026-09-06T00:45:00+05:30,10000.00
2026-09-06T01:00:00+05:30,10000.00
2026-09-06T01:15:00+05:30,10000.00
2026-09-06T01:30:00+05:30,10000.00
2026-09-06T01:45:00+05:30,10000.00
2026-09-06T02:00:00+05:30,10000.00
2026-09-06T02:15:00+05:30,10000.00
2026-09-06T02:30:00+05:30,10000.00
2026-09-06T02:45:00+05:30,10000.00
2026-09-06T03:00:00+05:30,10000.00
2026-09-06T03:15:00+05:30,10000.00
2026-09-06T03:30:00+05:30,10000.00
2026-09-06T03:45:00+05:30,10000.00
2026-09-06T04:00:00+05:30,10000.00
2026-09-06T04:15:00+05:30,10000.00
2026-09-06T04:30:00+05:30,10000.00
2026-09-06T04:45:00+05:30,10000.00
2026-09-06T05:00:00+05:30,10000.00
2026-09-06T05:15:00+05:30,10000.00
2026-09-06T05:30:00+05:30,10000.00
2026-09-06T05:45:00+05:30,10000.00
2026-09-06T06:00:00+05:30,10000.00
2026-09-06T06:15:00+05:30,10000.00
2026-09-06T06:30:00+05:30,10000.00
2026-09-06T06:45:00+05:30,10000.00
2026-09-06T07:00:00+05:30,10000.00
2026-09-06T07:15:00+05:30,10000.00
2026-09-06T07:30:00+05:30,10000.00
2026-09-06T07:45:00+05:30,10000.00
2026-09-06T08:00:00+05:30,10000.00
2026-09-06T08:15:00+05:30,6072.14
2026-09-06T08:30:00+05:30,5820.81
2026-09-06T08:45:00+05:30,4913.23
2026-09-06T09:00:00+05:30,3850.73
2026-09-06T09:15:00+05:30,3545.04
2026-09-06T09:30:00+05:30,3200.15
2026-09-06T09:45:00+05:30,2802.32
2026-09-06T10:00:00+05:30,2639.28
2026-09-06T10:15:00+05:30,2131.96
2026-09-06T10:30:00+05:30,2170.59
2026-09-06T10:45:00+05:30,2163.26
2026-09-06T11:00:00+05:30,2100.76
2026-09-06T11:15:00+05:30,2100.00
2026-09-06T11:30:00+05:30,2000.43
2026-09-06T11:45:00+05:30,1966.38
2026-09-06T12:00:00+05:30,1960.56
2026-09-06T12:15:00+05:30,1960.33
2026-09-06T12:30:00+05:30,1935.72
2026-09-06T12:45:00+05:30,1904.16
2026-09-06T13:00:00+05:30,1859.88
2026-09-06T13:15:00+05:30,1870.70
2026-09-06T13:30:00+05:30,1906.27
2026-09-06T13:45:00+05:30,1966.21
2026-09-06T14:00:00+05:30,2100.83
2026-09-06T14:15:00+05:30,2370.47
2026-09-06T14:30:00+05:30,2479.81
2026-09-06T14:45:00+05:30,2660.08
2026-09-06T15:00:00+05:30,2862.31
2026-09-06T15:15:00+05:30,3001.78
2026-09-06T15:30:00+05:30,3385.30
2026-09-06T15:45:00+05:30,3499.96
2026-09-06T16:00:00+05:30,3746.88
2026-09-06T16:15:00+05:30,5511.55
2026-09-06T16:30:00+05:30,10000.00
2026-09-06T16:45:00+05:30,10000.00
2026-09-06T17:00:00+05:30,10000.00
2026-09-06T17:15:00+05:30,10000.00
2026-09-06T17:30:00+05:30,10000.00
2026-09-06T17:45:00+05:30,10000.00
2026-09-06T18:00:00+05:30,10000.00
2026-09-06T18:15:00+05:30,10000.00
2026-09-06T18:30:00+05:30,10000.00
2026-09-06T18:45:00+05:30,10000.00
2026-09-06T19:00:00+05:30,10000.00
2026-09-06T19:15:00+05:30,10000.00
2026-09-06T19:30:00+05:30,10000.00
2026-09-06T19:45:00+05:30,10000.00
2026-09-06T20:00:00+05:30,10000.00
2026-09-06T20:15:00+05:30,10000.00
2026-09-06T20:30:00+05:30,10000.00
2026-09-06T20:45:00+05:30,10000.00
2026-09-06T21:00:00+05:30,10000.00
2026-09-06T21:15:00+05:30,10000.00
2026-09-06T21:30:00+05:30,10000.00
2026-09-06T21:45:00+05:30,10000.00
2026-09-06T22:00:00+05:30,10000.00
2026-09-06T22:15:00+05:30,10000.00
2026-09-06T22:30:00+05:30,10000.00
2026-09-06T22:45:00+05:30,10000.00
2026-09-06T23:00:00+05:30,10000.00
2026-09-06T23:15:00+05:30,10000.00
2026-09-06T23:30:00+05:30,10000.00
2026-09-06T23:45:00+05:30,10000.00
2026-09-07T00:00:00+05:30,10000.00
2026-09-07T00:15:00+05:30,10000.00
2026-09-07T00:30:00+05:30,10000.00
2026-09-07T00:45:00+05:30,10000.00
2026-09-07T01:00:00+05:30,10000.00
2026-09-07T01:15:00+05:30,10000.00
2026-09-07T01:30:00+05:30,10000.00
2026-09-07T01:45:00+05:30,10000.00
2026-09-07T02:00:00+05:30,10000.00
2026-09-07T02:15:00+05:30,10000.00
2026-09-07T02:30:00+05:30,10000.00
2026-09-07T02:45:00+05:30,10000.00
2026-09-07T03:00:00+05:30,10000.00
2026-09-07T03:15:00+05:30,10000.00
2026-09-07T03:30:00+05:30,10000.00
2026-09-07T03:45:00+05:30,10000.00
2026-09-07T04:00:00+05:30,10000.00
2026-09-07T04:15:00+05:30,10000.00
2026-09-07T04:30:00+05:30,10000.00
2026-09-07T04:45:00+05:30,10000.00
2026-09-07T05:00:00+05:30,10000.00
2026-09-07T05:15:00+05:30,10000.00
2026-09-07T05:30:00+05:30,10000.00
2026-09-07T05:45:00+05:30,10000.00
2026-09-07T06:00:00+05:30,10000.00
2026-09-07T06:15:00+05:30,10000.00
2026-09-07T06:30:00+05:30,10000.00
2026-09-07T06:45:00+05:30,10000.00
2026-09-07T07:00:00+05:30,10000.00
2026-09-07T07:15:00+05:30,10000.00
2026-09-07T07:30:00+05:30,10000.00
2026-09-07T07:45:00+05:30,10000.00
2026-09-07T08:00:00+05:30,10000.00
2026-09-07T08:15:00+05:30,10000.00
2026-09-07T08:30:00+05:30,10000.00
2026-09-07T08:45:00+05:30,10000.00
2026-09-07T09:00:00+05:30,9990.75
2026-09-07T09:15:00+05:30,5290.11
2026-09-07T09:30:00+05:30,3979.14
2026-09-07T09:45:00+05:30,3570.44
2026-09-07T10:00:00+05:30,3545.42
2026-09-07T10:15:00+05:30,3545.41
2026-09-07T10:30:00+05:30,3484.40
2026-09-07T10:45:00+05:30,3421.00
2026-09-07T11:00:00+05:30,3001.65
2026-09-07T11:15:00+05:30,2999.31
2026-09-07T11:30:00+05:30,2999.08
2026-09-07T11:45:00+05:30,2991.86
2026-09-07T12:00:00+05:30,2740.51
2026-09-07T12:15:00+05:30,2680.50
2026-09-07T12:30:00+05:30,2660.32
2026-09-07T12:45:00+05:30,2639.82
2026-09-07T13:00:00+05:30,2325.87
2026-09-07T13:15:00+05:30,2512.69
2026-09-07T13:30:00+05:30,2710.03
2026-09-07T13:45:00+05:30,2780.12
2026-09-07T14:00:00+05:30,3199.54
2026-09-07T14:15:00+05:30,3201.43
2026-09-07T14:30:00+05:30,3446.24
2026-09-07T14:45:00+05:30,3545.01
2026-09-07T15:00:00+05:30,3856.78
2026-09-07T15:15:00+05:30,4091.20
2026-09-07T15:30:00+05:30,5499.76
2026-09-07T15:45:00+05:30,6000.36
2026-09-07T16:00:00+05:30,10000.00
2026-09-07T16:15:00+05:30,10000.00
2026-09-07T16:30:00+05:30,10000.00
2026-09-07T16:45:00+05:30,10000.00
2026-09-07T17:00:00+05:30,10000.00
2026-09-07T17:15:00+05:30,10000.00
2026-09-07T17:30:00+05:30,10000.00
2026-09-07T17:45:00+05:30,10000.00
2026-09-07T18:00:00+05:30,10000.00
2026-09-07T18:15:00+05:30,10000.00
2026-09-07T18:30:00+05:30,10000.00
2026-09-07T18:45:00+05:30,10000.00
2026-09-07T19:00:00+05:30,10000.00
2026-09-07T19:15:00+05:30,10000.00
2026-09-07T19:30:00+05:30,10000.00
2026-09-07T19:45:00+05:30,10000.00
2026-09-07T20:00:00+05:30,10000.00
2026-09-07T20:15:00+05:30,10000.00
2026-09-07T20:30:00+05:30,10000.00
2026-09-07T20:45:00+05:30,10000.00
2026-09-07T21:00:00+05:30,10000.00
2026-09-07T21:15:00+05:30,10000.00
2026-09-07T21:30:00+05:30,10000.00
2026-09-07T21:45:00+05:30,10000.00
2026-09-07T22:00:00+05:30,10000.00
2026-09-07T22:15:00+05:30,10000.00
2026-09-07T22:30:00+05:30,10000.00
2026-09-07T22:45:00+05:30,10000.00
2026-09-07T23:00:00+05:30,10000.00
2026-09-07T23:15:00+05:30,10000.00
2026-09-07T23:30:00+05:30,10000.00
2026-09-07T23:45:00+05:30,10000.00
2026-09-08T00:00:00+05:30,10000.00
2026-09-08T00:15:00+05:30,10000.00
2026-09-08T00:30:00+05:30,10000.00
2026-09-08T00:45:00+05:30,10000.00
2026-09-08T01:00:00+05:30,10000.00
2026-09-08T01:15:00+05:30,10000.00
2026-09-08T01:30:00+05:30,10000.00
2026-09-08T01:45:00+05:30,10000.00
2026-09-08T02:00:00+05:30,10000.00
2026-09-08T02:15:00+05:30,10000.00
2026-09-08T02:30:00+05:30,10000.00
2026-09-08T02:45:00+05:30,10000.00
2026-09-08T03:00:00+05:30,10000.00
2026-09-08T03:15:00+05:30,10000.00
2026-09-08T03:30:00+05:30,10000.00
2026-09-08T03:45:00+05:30,10000.00
2026-09-08T04:00:00+05:30,10000.00
2026-09-08T04:15:00+05:30,10000.00
2026-09-08T04:30:00+05:30,10000.00
2026-09-08T04:45:00+05:30,10000.00
2026-09-08T05:00:00+05:30,10000.00
2026-09-08T05:15:00+05:30,10000.00
2026-09-08T05:30:00+05:30,10000.00
2026-09-08T05:45:00+05:30,10000.00
2026-09-08T06:00:00+05:30,10000.00
2026-09-08T06:15:00+05:30,10000.00
2026-09-08T06:30:00+05:30,10000.00
2026-09-08T06:45:00+05:30,10000.00
2026-09-08T07:00:00+05:30,10000.00
2026-09-08T07:15:00+05:30,10000.00
2026-09-08T07:30:00+05:30,10000.00
2026-09-08T07:45:00+05:30,10000.00
2026-09-08T08:00:00+05:30,10000.00
2026-09-08T08:15:00+05:30,9999.40
2026-09-08T08:30:00+05:30,9999.06
2026-09-08T08:45:00+05:30,3979.57
2026-09-08T09:00:00+05:30,3979.92
2026-09-08T09:15:00+05:30,3746.27
2026-09-08T09:30:00+05:30,3528.16
2026-09-08T09:45:00+05:30,3100.18
2026-09-08T10:00:00+05:30,2900.96
2026-09-08T10:15:00+05:30,2760.31
2026-09-08T10:30:00+05:30,2760.44
2026-09-08T10:45:00+05:30,2813.79
2026-09-08T11:00:00+05:30,2780.14
2026-09-08T11:15:00+05:30,2740.55
2026-09-08T11:30:00+05:30,2660.82
2026-09-08T11:45:00+05:30,2660.22
2026-09-08T12:00:00+05:30,2428.29
2026-09-08T12:15:00+05:30,2370.15
2026-09-08T12:30:00+05:30,2245.47
2026-09-08T12:45:00+05:30,2110.21
2026-09-08T13:00:00+05:30,2016.78
2026-09-08T13:15:00+05:30,2022.59
2026-09-08T13:30:00+05:30,2130.07
2026-09-08T13:45:00+05:30,2170.52
2026-09-08T14:00:00+05:30,2570.88
2026-09-08T14:15:00+05:30,2737.52
2026-09-08T14:30:00+05:30,2740.42
2026-09-08T14:45:00+05:30,3200.90
2026-09-08T15:00:00+05:30,3510.44
2026-09-08T15:15:00+05:30,3579.59
2026-09-08T15:30:00+05:30,4050.29
2026-09-08T15:45:00+05:30,4301.08
2026-09-08T16:00:00+05:30,9499.86
2026-09-08T16:15:00+05:30,10000.00
2026-09-08T16:30:00+05:30,10000.00
2026-09-08T16:45:00+05:30,10000.00
2026-09-08T17:00:00+05:30,10000.00
2026-09-08T17:15:00+05:30,10000.00
2026-09-08T17:30:00+05:30,10000.00
2026-09-08T17:45:00+05:30,10000.00
2026-09-08T18:00:00+05:30,10000.00
2026-09-08T18:15:00+05:30,10000.00
2026-09-08T18:30:00+05:30,10000.00
2026-09-08T18:45:00+05:30,10000.00
2026-09-08T19:00:00+05:30,10000.00
2026-09-08T19:15:00+05:30,10000.00
2026-09-08T19:30:00+05:30,10000.00
2026-09-08T19:45:00+05:30,10000.00
2026-09-08T20:00:00+05:30,10000.00
2026-09-08T20:15:00+05:30,10000.00
2026-09-08T20:30:00+05:30,10000.00
2026-09-08T20:45:00+05:30,10000.00
2026-09-08T21:00:00+05:30,10000.00
2026-09-08T21:15:00+05:30,10000.00
2026-09-08T21:30:00+05:30,10000.00
2026-09-08T21:45:00+05:30,10000.00
2026-09-08T22:00:00+05:30,10000.00
2026-09-08T22:15:00+05:30,10000.00
2026-09-08T22:30:00+05:30,10000.00
2026-09-08T22:45:00+05:30,10000.00
2026-09-08T23:00:00+05:30,10000.00
2026-09-08T23:15:00+05:30,10000.00
2026-09-08T23:30:00+05:30,10000.00
2026-09-08T23:45:00+05:30,10000.00
2026-09-09T00:00:00+05:30,10000.00
2026-09-09T00:15:00+05:30,10000.00
2026-09-09T00:30:00+05:30,10000.00
2026-09-09T00:45:00+05:30,10000.00
2026-09-09T01:00:00+05:30,10000.00
2026-09-09T01:15:00+05:30,10000.00
2026-09-09T01:30:00+05:30,10000.00
2026-09-09T01:45:00+05:30,10000.00
2026-09-09T02:00:00+05:30,10000.00
2026-09-09T02:15:00+05:30,10000.00
2026-09-09T02:30:00+05:30,10000.00
2026-09-09T02:45:00+05:30,10000.00
2026-09-09T03:00:00+05:30,10000.00
2026-09-09T03:15:00+05:30,10000.00
2026-09-09T03:30:00+05:30,10000.00
2026-09-09T03:45:00+05:30,10000.00
2026-09-09T04:00:00+05:30,10000.00
2026-09-09T04:15:00+05:30,10000.00
2026-09-09T04:30:00+05:30,10000.00
2026-09-09T04:45:00+05:30,10000.00
2026-09-09T05:00:00+05:30,10000.00
2026-09-09T05:15:00+05:30,10000.00
2026-09-09T05:30:00+05:30,10000.00
2026-09-09T05:45:00+05:30,10000.00
2026-09-09T06:00:00+05:30,10000.00
2026-09-09T06:15:00+05:30,10000.00
2026-09-09T06:30:00+05:30,10000.00
2026-09-09T06:45:00+05:30,10000.00
2026-09-09T07:00:00+05:30,10000.00
2026-09-09T07:15:00+05:30,10000.00
2026-09-09T07:30:00+05:30,10000.00
2026-09-09T07:45:00+05:30,10000.00
2026-09-09T08:00:00+05:30,10000.00
2026-09-09T08:15:00+05:30,10000.00
2026-09-09T08:30:00+05:30,9001.36
2026-09-09T08:45:00+05:30,7841.65
2026-09-09T09:00:00+05:30,5000.72
2026-09-09T09:15:00+05:30,3788.44
2026-09-09T09:30:00+05:30,3499.76
2026-09-09T09:45:00+05:30,3299.19
2026-09-09T10:00:00+05:30,2620.61
2026-09-09T10:15:00+05:30,2250.74
2026-09-09T10:30:00+05:30,2170.73
2026-09-09T10:45:00+05:30,2600.82
2026-09-09T11:00:00+05:30,2440.91
2026-09-09T11:15:00+05:30,2190.11
2026-09-09T11:30:00+05:30,2170.47
2026-09-09T11:45:00+05:30,2168.39
2026-09-09T12:00:00+05:30,2167.88
2026-09-09T12:15:00+05:30,2162.95
2026-09-09T12:30:00+05:30,2162.06
2026-09-09T12:45:00+05:30,2093.15
2026-09-09T13:00:00+05:30,1999.18
2026-09-09T13:15:00+05:30,1999.36
2026-09-09T13:30:00+05:30,2093.58
2026-09-09T13:45:00+05:30,2169.76
2026-09-09T14:00:00+05:30,2611.01
2026-09-09T14:15:00+05:30,2850.04
2026-09-09T14:30:00+05:30,2988.01
2026-09-09T14:45:00+05:30,3087.57
2026-09-09T15:00:00+05:30,3710.66
2026-09-09T15:15:00+05:30,4003.34
2026-09-09T15:30:00+05:30,5500.41
2026-09-09T15:45:00+05:30,6000.35
2026-09-09T16:00:00+05:30,10000.00
2026-09-09T16:15:00+05:30,10000.00
2026-09-09T16:30:00+05:30,10000.00
2026-09-09T16:45:00+05:30,10000.00
2026-09-09T17:00:00+05:30,10000.00
2026-09-09T17:15:00+05:30,10000.00
2026-09-09T17:30:00+05:30,10000.00
2026-09-09T17:45:00+05:30,10000.00
2026-09-09T18:00:00+05:30,10000.00
2026-09-09T18:15:00+05:30,10000.00
2026-09-09T18:30:00+05:30,10000.00
2026-09-09T18:45:00+05:30,10000.00
2026-09-09T19:00:00+05:30,10000.00
2026-09-09T19:15:00+05:30,10000.00
2026-09-09T19:30:00+05:30,10000.00
2026-09-09T19:45:00+05:30,10000.00
2026-09-09T20:00:00+05:30,10000.00
2026-09-09T20:15:00+05:30,10000.00
2026-09-09T20:30:00+05:30,10000.00
2026-09-09T20:45:00+05:30,10000.00
2026-09-09T21:00:00+05:30,10000.00
2026-09-09T21:15:00+05:30,10000.00
2026-09-09T21:30:00+05:30,10000.00
2026-09-09T21:45:00+05:30,10000.00
2026-09-09T22:00:00+05:30,10000.00
2026-09-09T22:15:00+05:30,10000.00
2026-09-09T22:30:00+05:30,10000.00
2026-09-09T22:45:00+05:30,10000.00
2026-09-09T23:00:00+05:30,10000.00
2026-09-09T23:15:00+05:30,10000.00
2026-09-09T23:30:00+05:30,10000.00
